Directory,Filename,CreateDate,GPSLatitude,GPSLongitude
/Users/eddiedickey/Flickr/2018,video_43434532781.mov,2018:06:10 03:05:50,38.0136,-122.5151
/Users/eddiedickey/Flickr/2018,40424570245_ffe7899d7e_o.jpg,2018:03:31 17:49:30,37.8048888888889,-122.459288888889
/Users/eddiedickey/Flickr/2018,video_40236629084.mov,2018:03:16 22:30:10,19.671,-156.0261
/Users/eddiedickey/Flickr/2018,video_40050831635.mov,2018:03:16 22:20:37,19.6726,-156.0262
/Users/eddiedickey/Flickr/2018,40606803054_16c15bd68e_o.jpg,2018:03:31 17:49:26,37.8048972222222,-122.459280555556
/Users/eddiedickey/Flickr/2018,39596545942_5a5abecff5_o.jpg,2018:01:01 14:41:26,34.1617666666667,-118.168488888889
/Users/eddiedickey/Flickr/2018,24757798887_497c25b166_o.jpg,2018:01:01 12:31:44,34.1653111111111,-118.169691666667
/Users/eddiedickey/Flickr/2018,39596555972_a3f71b26ce_o.jpg,2018:01:01 14:08:16,34.1613222222222,-118.168380555556
/Users/eddiedickey/Flickr/2018,39625956361_b1ee4034ac_o.jpg,2018:01:01 14:12:12,34.1617555555556,-118.168502777778
/Users/eddiedickey/Flickr/2018,38917883374_788fcd95be_o.jpg,2018:01:01 13:48:41,34.1600444444444,-118.167458333333
/Users/eddiedickey/Flickr/2018,24757787007_c80a745a32_o.jpg,2018:01:01 12:53:12,34.1650055555556,-118.168433333333
/Users/eddiedickey/Flickr/2018,39625945381_7424d30352_o.jpg,2018:01:01 14:41:31,34.1617666666667,-118.168488888889
/Users/eddiedickey/Flickr/2018,26448951847_13c8315145_o.jpg,2018:03:31 17:35:39,37.8056055555556,-122.465683333333
/Users/eddiedickey/Flickr/2018,video_43464842812.mov,2018:07:08 23:29:20,37.9156,-122.5082
/Users/eddiedickey/Flickr/2018,27848694429_11b54b3427_o.jpg,2018:01:01 14:40:15,34.1617194444444,-118.168341666667
/Users/eddiedickey/Flickr/2018,24757803547_b2a8fc6a14_o.jpg,2018:01:01 11:16:23,34.1564944444444,-118.167258333333
/Users/eddiedickey/Flickr/2018,video_43512317461.mov,2018:06:09 03:32:58,38.018,-122.5725
/Users/eddiedickey/Flickr/2018,39596564592_2837657ede_o.jpg,2018:01:01 12:51:53,34.1644555555556,-118.167061111111
/Users/eddiedickey/Flickr/2018,27848683189_4212b39386_o.jpg,2018:01:01 16:41:31,34.1613111111111,-118.168380555556
/Users/eddiedickey/Flickr/2018,25754599058_08ce55b184_o.jpg,2018:01:01 14:41:30,34.1617666666667,-118.168488888889
/Users/eddiedickey/Flickr/2018,40606811894_0427512d77_o.jpg,2018:03:31 13:54:06,37.7893361111111,-122.439688888889
/Users/eddiedickey/Flickr/2018,26448944057_6efdc39a79_o.jpg,2018:03:31 18:06:41,37.8020944444444,-122.459594444444
/Users/eddiedickey/Flickr/2018,video_29564001138.mov,2018:05:13 04:02:28,38.018,-122.5724
/Users/eddiedickey/Flickr/2018,24757802537_9b3e08c5da_o.jpg,2018:01:01 11:16:34,34.1564944444444,-118.167258333333
/Users/eddiedickey/Flickr/2018,41320378851_4cb785a43c_o.jpg,2018:03:31 17:40:07,37.8052222222222,-122.463302777778
/Users/eddiedickey/Flickr/2018,38729709655_6be6e121c4_o.jpg,2018:01:01 12:55:25,34.164075,-118.16845
/Users/eddiedickey/Flickr/2018,25754624438_7983d5238f_o.jpg,2018:01:01 12:51:52,34.1644555555556,-118.167061111111
/Users/eddiedickey/Flickr/2018,39596569032_c4f2be9e59_o.jpg,2018:01:01 11:16:36,34.1564944444444,-118.167258333333
/Users/eddiedickey/Flickr/2011,retrospective_15192630801_o.jpg,2011:01:27 19:18:50,38.0221666666667,-122.55
/Users/eddiedickey/Flickr/2011,siblings_15008966410_o.jpg,2011:02:04 15:19:35,,
/Users/eddiedickey/Flickr/2011,golden-gate_15195395832_o.jpg,2011:12:05 00:37:52,,
/Users/eddiedickey/Flickr/2011,north-beach_15195220142_o.jpg,2011:01:28 11:48:41,37.8015,-122.405833333333
/Users/eddiedickey/Flickr/2016,video_29499389122.mov,2016:07:05 04:23:55,37.8564,-122.4806
/Users/eddiedickey/Flickr/2016,video_26839478214.mov,2016:06:03 22:42:21,19.7923,-156.0277
/Users/eddiedickey/Flickr/2016,video_25724545180.mov,2016:03:15 01:27:08,37.9087,-122.5493
/Users/eddiedickey/Flickr/2016,video_27260170470.mov,2016:06:08 06:06:29,19.5663,-155.967
/Users/eddiedickey/Flickr/2016,video_27463729250.mov,2016:06:09 19:22:06,19.5958,-155.9731
/Users/eddiedickey/Flickr/2016,video_34580266626.mov,2016:10:01 00:34:31,37.9069,-122.5468
/Users/eddiedickey/Flickr/2016,video_26841446533.mov,2016:06:03 22:46:54,19.7912,-156.0287
/Users/eddiedickey/Flickr/2016,video_34489035001.mov,2016:10:30 04:37:36,38.0886,-122.5536
/Users/eddiedickey/Flickr/2016,video_27523047036.mov,2016:06:08 05:04:54,19.566,-155.9674
/Users/eddiedickey/Flickr/2016,video_32848170602.mov,2016:09:11 19:32:03,38.0182,-122.5726
/Users/eddiedickey/Flickr/2016,video_27436421406.mov,2016:06:04 05:03:55,19.5652,-155.9667
/Users/eddiedickey/Flickr/2016,video_28985474374.mov,2016:06:26 18:34:29,37.793,-122.3971
/Users/eddiedickey/Flickr/2016,video_26863301583.mov,2016:06:04 04:59:05,19.5653,-155.9667
/Users/eddiedickey/Flickr/2016,video_27522717946.mov,2016:06:08 04:49:19,19.566,-155.9673
/Users/eddiedickey/Flickr/2016,video_27741719545.mov,2016:06:10 22:07:08,19.4292,-155.2587
/Users/eddiedickey/Flickr/2016,video_29319757870.mov,2016:06:26 18:58:36,37.7842,-122.4078
/Users/eddiedickey/Flickr/2016,video_27464501241.mov,2016:06:08 04:51:59,19.566,-155.9673
/Users/eddiedickey/Flickr/2016,video_27641401392.mov,2016:06:11 22:50:40,19.6398,-155.9946
/Users/eddiedickey/Flickr/2016,video_27467487405.mov,2016:06:04 19:58:13,19.5652,-155.9667
/Users/eddiedickey/Flickr/2016,video_27368475622.mov,2016:06:04 23:55:44,19.5537,-155.9346
/Users/eddiedickey/Flickr/2016,video_34489634701.mov,2016:12:25 17:31:27,37.785,-122.4115
/Users/eddiedickey/Flickr/2003,15152324196_d93c653a7c_o.jpg,2003:10:18 14:02:28,,
