SourceFile,CreateDate,GPSLatitude,GPSLongitude
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies009.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies169.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies155.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies229.MOV,2007:05:28 14:13:50,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies035.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies082.jpg,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies237.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies083.jpg,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies020.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies034.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies228.MOV,2007:05:28 14:13:35,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies154.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies168.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies008.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies197.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies183.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies176.MOV,2006:12:23 13:30:35,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies162.MOV,2006:12:03 13:49:06,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies189.MOV,2007:01:08 20:51:50,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0775.MOV,2011:03:06 02:39:50,37.8791,-122.293
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0952.MOV,2011:04:16 07:16:12,37.8738,-122.2823
/Users/eddiedickey/Feb2020/Movie-files/Movies/Cache 2.mov,2010:11:14 00:49:06,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0777.MOV,2011:03:06 05:23:49,37.8792,-122.2929
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0993.MOV,2011:04:30 00:39:54,37.7963,-122.3929
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0819.MOV,2011:03:19 03:14:01,37.8792,-122.2929
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0776.MOV,2011:03:06 02:39:56,37.8791,-122.293
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0945.MOV,2011:04:16 07:14:00,37.8738,-122.2823
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0922.MOV,2011:04:02 07:06:17,37.8738,-122.2823
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0063.MOV,2010:09:12 22:02:58,37.8908,-122.2887
/Users/eddiedickey/Feb2020/Movie-files/Movies/Cache.mov,2010:11:14 00:49:07,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0062.MOV,2010:09:12 21:00:45,37.891,-122.2874
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0699.MOV,2011:02:06 00:29:50,38.0227,-122.5503
/Users/eddiedickey/Feb2020/Movie-files/Movies/angel.mov,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0882.MOV,2011:03:24 23:09:41,33.4447,-111.9419
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0138.MOV,2010:10:06 19:29:12,37.803,-122.4015
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0064.MOV,2010:09:12 22:03:36,37.8908,-122.2887
/Users/eddiedickey/Feb2020/Movie-files/Movies/GDriveMovies/iMovie Events.localized/Alex/iMovie Cache/Cache.plist,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/GDriveMovies/iMovie Events.localized/Alex/iMovie Cache/Cache.mov,2010:11:14 00:49:06,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/GDriveMovies/iMovie Events.localized/Alex/clip-135-02-05 05;27;15.dv,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/GDriveMovies/iMovie Events.localized/Alex/iMovie Thumbnails/iMovie Cache/Cache.plist,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/GDriveMovies/iMovie Events.localized/Alex/iMovie Thumbnails/iMovie Cache/Cache.mov,2010:11:14 00:49:07,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0343.MOV,2006:07:22 03:39:29,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0342.MOV,2006:07:22 03:29:05,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0469-2.MOV,2006:10:01 18:43:48,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0340.MOV,2006:07:22 03:24:34,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0341.MOV,2006:07:22 03:27:48,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5169.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5196.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0345.MOV,2006:07:22 03:43:00,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/Play at the Plate.mov,2012:05:06 00:58:47,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0344.MOV,2006:07:22 03:39:33,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0058-3.MOV,2006:07:08 09:24:49,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5197.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5815.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5168.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5354.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0346.MOV,2006:07:22 03:43:05,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5209.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5157.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0468-2.MOV,2006:10:01 13:45:50,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/MOV00063.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0283.MOV,2006:07:15 00:46:05,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5246.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP3179.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0840.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP3178.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP1021.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5247.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0180-2.MOV,2006:08:04 20:16:56,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/MOV00062.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0280.MOV,2006:07:13 08:21:25,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5251.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0658.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP2305.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/MOV00065.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP3037.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0124.MOV,2006:07:16 13:11:06,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0660.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/MOV00064.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5451.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0449.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP3038.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0451.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5703.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5702.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0450.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/MOV00527.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/MOV00043.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5304.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0452.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5700.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0876.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0651.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5701.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/MOV00530.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0277.MOV,2006:07:13 08:09:40,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/MOV00050.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0655.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5704.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0734.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0106.MOV,2006:07:16 13:06:06,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0656.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0657.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5317.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP2336.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5166.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5172.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/MOV00394.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5205.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5173.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5167.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5165.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0150-2.MOV,2006:07:17 18:35:26,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5207.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/MOV01275.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5206.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5170.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5174.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5438.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0108-2.MOV,2006:07:16 13:08:08,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5202.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP0839.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5203.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5161.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5176.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/moviesGDrive/IMGP5162.AVI,,,
